global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
973.7523491802152	-5.325409168544411	28.359982812416877	948193.6375339878	1488.3362137692122	-9.43803986048306	89.07659640806708	2215144.6852168743	957.708656955944	-7.672325900867236	58.86458472911824	917205.871608358	965.4280260461522	968.488987847121	1.303777	39.788811	0.57943985	0.312605	0.0780091128	0.1081439297	0.0718925504	-0.0729638422	0.0424856897	0.1254182962	0.0647290157	0.1326820884	0.0315698703	-0.019647869	0.0416894182	-0.0215184148	-0.0525307706	0.0392858371	-0.0719614474	0.022295359	-0.0909929918	0.0649150012	0.135635142	0.0302578305	0.0164768433	0.0356195664	-0.0245483706	-0.0451086589	0.0465071876	-0.0818469411	0.0069068305	-0.1149624909	0.0669674606	0.110827395	-0.0209199081	0.0202178757	-0.0093695687	0.052842461	-0.0427106341	-0.0706875484	-0.1474147945	0.0450866514	-0.0440384301	-0.0216850893	-0.1053783069	0.0134251459	0.1051169063	0.0646278771	-0.0416081413	-0.0489899865	-0.104194573	0.0441444718	0.0296561337	-0.0178535912	-0.0394964111	-0.1023249404	0.0921596423	0.0527499444	-0.0009513933	-0.0543949683	-0.0931012141	-0.1065833761	0.0278186	0.0920756	0.00847791611536	0.0007738745059599	-0.0636071	-0.1805170999999999	0.03258642339241	0.00404586317041	-0.165594	-0.2316806	0.0274213728359999	0.0536759004163599	0.00185414	0.000920406	8.471472048360001e-07	3.4378351396e-06	-0.000294608	0.0	8.679387366400001e-08	0.0	-0.000388118	0.000582925	1.5063558192400001e-07	3.39801555625e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.867902728748	-0.8844464514671699	0.782245525512869	946471.9561598328	1476.2914513625667	-12.044762406645532	145.07630143254147	2179436.4493661937	955.6244174890352	-2.084239466908798	4.34405415542027	913218.0273012578	962.863911401944	985.5635812764732	1.037053	31.64887	0.1232377999999999	0.0669517	0.0896762907	-0.0060841174	0.1128296672	-0.0360186938	-0.0060800394	-0.0739175364	0.0750487874	-0.0114772106	0.0743440223	0.0353376562	0.00780041	0.0035346639	0.1317443486	-0.0291047	0.0588198954	0.0044557053	-0.0282365502	0.0757453925	-0.0088854783	0.0739368126	-0.0317382609	-0.0021543221	0.0013300394	0.1417081539	-0.0294732525	0.0541674737	-0.0164628346	-0.0785799346	0.0862911061	0.0168541809	-0.0307876482	0.1082103734	0.0486986814	0.120699538	0.0127674383	-0.006334519	-0.0471152641	0.0125913596	-0.1150962676	0.0374081826	0.0049595175	-0.0414345868	-0.0398778821	-0.0638901557	-0.0054887555	0.1609932863	-0.0258475853	-0.0363545587	0.0114004914	-0.1075646546	-0.0120779664	-0.0700323233	0.0911887072	0.0494100056	-0.0066555103	-0.0607965974	-0.0973584576	-0.105769295	0.0299802	0.0021615999999999	4.672514559999998e-06	0.0008988123920399	-0.101974	-0.0383668999999999	0.0014720190156099	0.010398696676	-0.117212	0.0483819999999999	0.0137386529439999	0.0023408179239999	0.00231395	0.0004598099999999	2.1142523609999998e-07	5.354364602499999e-06	-0.000200605	9.400300000000004e-05	4.0242366025e-08	8.836564009000005e-09	-0.000255385	0.000132733	6.5221498225e-08	1.7618049289e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.2754787021818	0.4075759734337225	0.1661181741204465	947265.1574429612	1484.7928423261912	8.501390963624544	72.27364831639706	2204609.7846230897	954.734216230718	-0.8902012583172336	0.7924582803095861	911517.4236416832	962.3457682451864	986.3487077341498	1.128474	34.438889	0.18185574	0.0999172	0.0456320826	-0.1111677539	0.0753417987	0.0985446836	-0.0819166438	-0.0785401268	0.0721492154	-0.0642851778	-0.0007130052	0.0804500287	0.0213620468	-0.0499778901	0.0720297417	0.0281787945	0.009396641	-0.0523090396	0.0994587834	0.0713949037	-0.0657078255	-5.33211e-05	-0.082421077	0.0161247235	-0.0546823161	0.0725945487	0.0285579536	0.0078977248	-0.0439443335	0.0810264739	0.0732523665	-0.1106348579	0.0296441457	0.0109257346	0.0455356089	0.0708111522	0.0377946425	0.1158563718	0.014012037	-0.0181418186	-0.1911559194	0.0171353848	0.1380759076	0.0141360045	0.0577562796	-0.0120196829	-0.0093106038	0.0214164538	0.0224992377	0.0478786453	-0.0137727077	0.0404405019	-0.0367477512	-0.0104222254	0.0901887184	0.0460071013	-0.0123405466	-0.0668884209	-0.1008407046	-0.1037431616	0.0651746	0.0351944	0.00123864579136	0.00424772848516	-0.0204729	0.0815010999999999	0.0066424293012099	0.0004191396344099	-0.16289	-0.045678	0.0265331521	0.002086479684	0.0021985	-0.00011545	1.3328702500000004e-08	4.83340225e-06	-3.43492e-05	0.0001662558	1.17986754064e-09	2.764099103364e-08	-0.000147446	0.000107939	2.1740322916e-08	1.1650827721000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.6992524593916	-0.5762262427901987	0.332036682880109	946143.8357350592	1482.9486212595707	-1.8442210666205483	3.401151342567033	2199136.6132956618	959.867904152026	5.133687921308024	26.3547516733839	921346.3934212028	967.3120534821758	913.7519533596412	1.335886	40.768688	0.3397652599999999	0.188508	-0.0989844184	-0.0593281086	-0.0664195733	0.069514812	-0.1252319866	-0.1171036929	-0.0338222125	-0.2095971819	0.0355962594	-0.1347459183	-0.1522480776	-0.0759523309	-0.0380461663	0.0384705137	0.0413970519	0.044332828	0.0912800095	-0.0340194919	-0.206169253	0.0386956509	0.1364492828	-0.1474123035	-0.0753547594	-0.0528035206	0.0294476369	0.054614378	0.062109652	0.1251311681	-0.0300843683	-0.0582037126	0.1306201939	-0.0490726438	0.009064762	0.0076685241	0.0035346597	0.0262225623	0.0999913421	-0.052312395	-0.0722230731	-0.1081500273	-0.0327609067	-0.0382693036	0.0608947363	0.1181673295	0.1241122746	0.0866974327	0.0365195939	-0.0450389499	-0.0136558055	-0.0122261832	0.1005974701	0.1367477783	0.0891599942	0.0425455678	-0.0179902036	-0.0726393964	-0.1035202354	-0.1005281942	-0.00375366	-0.06892826	0.0047511050266276	1.4089963395599998e-05	0.0226629	0.0431358	0.00186069724164	0.00051360703641	0.00418171	0.16707171	1.74866985241e-05	0.0279129562823241	0.00230247	0.00010397	1.0809760900000022e-08	5.3013681009e-06	-0.000544608	-0.0005102588	2.9659787366400004e-07	2.603640429774401e-07	0.000450915	0.0005983609999999	2.03324337225e-07	3.580358863209999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.1965051201428	2.497252660751201	6.236270851628952	951008.2235985406	1494.3180385201665	11.36941726059581	129.26364884553394	2232986.400246758	960.802774529708	0.9348703776820456	0.8739826230673708	923141.971543985	968.2131410613772	922.9289938596954	1.009944	30.821558	0.45142393	0.216407	-0.0910342004	-0.0517278358	-0.0803447117	0.0380906337	0.0447996632	-0.11297834	-0.0399330166	-0.104654224	-0.050804966	-0.2226000245	-0.0560724047	0.0392761152	-0.1376829223	-0.113004666	-0.0126354038	-0.0288652884	0.0617680179	-0.0395099351	-0.1019443396	-0.0497585783	0.2243615179	-0.0500659365	0.040617917	-0.1392806159	-0.1046413893	-0.0175556722	-0.0325082517	0.0517327707	-0.101203985	-0.0479914775	0.0173291679	0.03207927	-0.0738901528	-0.100654783	0.0782372079	-0.0539712164	0.1388684392	-0.0984088394	0.0497394757	-0.0053854575	0.0022108106	-0.0889414538	0.0118379075	0.0994119071	0.0125308623	0.0799592597	0.0125864222	-0.0076601764	-0.0428843206	-0.0949255564	0.0436001334	0.0544925154	0.0881028626	0.0390298165	-0.0235882846	-0.0780202182	-0.1053757205	-0.0961612344	-0.0695363	-0.0657826399999999	0.0043273557253695	0.0048352970176899	0.106625	0.0839621	0.00704963423641	0.011368890625	0.145806	0.1416242899999999	0.0212593896359999	0.020057439518004	-0.000106431	-0.002408901	5.802804027801001e-06	1.1327557761e-08	-0.000660236	-0.000115628	4.35911575696e-07	1.3369834384e-08	-0.000225654	-0.0006765689999999	5.0919727716e-08	4.5774561176099996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.0535037211946	-2.143001398948172	4.592454995893823	946833.1211040928	1489.584160508409	-4.733878011757497	22.409601030201117	2218860.9712375416	961.3690270723528	0.5662525426447473	0.3206419420516414	924230.406214042	968.809631251538	911.2088415709368	0.845398	25.799953	0.2749112	0.125384	-0.089310331	-0.0067224254	-0.085475043	0.0217350695	-0.0079938956	-0.0447529776	-0.0759262983	-0.1192065043	0.0211937486	-0.0122179214	0.1923060022	0.0588525449	0.0072272846	-0.1323072983	0.0731239662	-0.0771093497	-0.0143279663	-0.0758463165	-0.1189944397	0.0233513171	0.0163693291	0.1843780647	0.0589549025	0.021627209	-0.1249299849	0.0568156098	-0.0963504767	-0.0597097519	-0.0822701158	-0.0249574675	0.0218217274	-0.0837520807	-0.0108100579	-0.092459656	0.007420865	-0.0090452705	0.0751475066	-0.1010588759	0.0632034433	-0.021128349	-0.0379101895	0.0087677225	-0.0988260021	-0.0389753421	0.0004936383	-0.0379081602	-0.0173333076	0.0299783692	0.0638605038	0.0270105669	-0.0019079433	-0.0158364365	0.0870176603	0.0354643276	-0.0291187401	-0.0830034668	-0.1063923895	-0.0906923248	-0.0220064	0.0475299	0.00225909139401	0.0004842816409599	0.165641	0.059016	0.003482888256	0.027436940881	0.0592561	-0.0865498999999999	0.00351128538721	0.0074908851900099	0.000133589	0.00024002	5.7609600400000016e-08	1.7846020921000003e-08	0.000120689	0.000780925	1.4565834721e-08	6.09843855625e-07	-0.000841017	-0.000615363	7.07309594289e-07	3.786716217690001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.253659400634	4.200155679439376	17.64130773152685	955024.7148119304	1499.6695062454137	10.085345737004673	101.71419863491832	2249008.627962363	962.403257622483	1.0342305501302462	1.0696328308227117	926220.0302823674	969.9046553484098	915.741477557464	0.864117	26.371218	0.22010205	0.118424	-0.0775937232	0.0292880321	-0.0919023675	-0.0383216308	0.0221405784	0.1324953259	-0.0621603654	0.0407105414	0.0196485232	0.1415043429	0.10010456	-0.0537840897	-0.011356151	-0.1464935057	-0.0483588854	-0.0257731436	-0.0540521565	-0.062347684	0.0382375494	0.0198378932	-0.1406856469	0.0991729391	-0.0466497303	-0.0059662269	-0.1473013558	-0.0558106146	-0.0306172999	-0.0506584757	-0.0762851034	0.0341828292	0.0368220332	-0.0008742178	0.0032943509	-0.04831093	-0.0956690086	0.0075491425	0.0111329564	-0.0600877914	0.0920419057	-0.0229056397	-0.073272039	0.1006912597	-0.0630684928	-0.0403560866	-0.0767892377	0.0218574198	0.0457188426	0.0344618007	0.0966545824	0.0670641003	0.0380031859	-0.0331410003	0.085904733	0.0318536448	-0.034565715	-0.0875637488	-0.1065621497	-0.084184136	-0.00414315	0.0178632499999999	0.0003190957005624	1.71656919225e-05	0.0669433	-0.0986977	0.00974123598529	0.00448140541489	0.0969488	0.0376927	0.00939906982144	0.00142073963329	0.000798077	0.000664488	4.4154430214400006e-07	6.369268979290001e-07	0.000120689	0.0	1.4565834721e-08	0.0	-0.000188537	0.00065248	3.5546200368999994e-08	4.257301504e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.0759107564934	0.8222513558594073	0.6760972922126337	956632.487202144	1497.1637448617969	-2.5057613836168	6.278840111625181	2241499.2789286	961.8997624106764	-0.5034952118065803	0.2535074283121531	925251.1529257158	969.651003571758	952.6423535449196	0.968556	29.558483	0.3567339449999999	0.223838	0.0014037785	0.0763603524	-0.0260355555	-0.0695058672	0.0088973681	0.1632038482	-0.0194238606	0.119046595	0.0493321255	0.0128068247	-0.1134615806	-0.1137421981	-0.0223140757	0.0571924316	0.034344962	0.0126840651	-0.0881655909	-0.0195780222	0.1216394297	0.0464019758	-0.0155833332	-0.1157811766	-0.1130319873	-0.0260096999	0.0497768751	0.0305749413	0.0111782967	-0.1015745437	-0.0019585285	0.0943783954	0.0681996896	0.0752444277	0.0303968502	-0.0216512696	-0.0668816017	-0.0367397009	-0.1712492227	0.0505753641	0.0838342172	-0.1250739665	-0.0957203535	0.097991058	-0.0058123621	0.0342936151	-0.0231141595	-0.0140387311	0.0541567003	0.0572761268	0.0064621786	0.1097685349	0.0201843523	-0.0424132626	0.0847644355	0.0282023693	-0.0399135934	-0.091677826	-0.1058836497	-0.0767112478	0.00315245	0.0072955999999999	5.322577935999999e-05	9.937941002499998e-06	-0.119542	-0.1864853	0.03477676711609	0.0142902897639999	-0.024134	-0.1210828	0.0005824499559999	0.01466104445584	0.000403596	-0.000394481	1.55615259361e-07	1.62889731216e-07	-1.6419e-06	-0.0001223308999999	2.6958356099999995e-12	1.4964849094809996e-08	-0.00050913	-0.000320593	2.592133569e-07	1.0277987164900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.8568344912242	-4.219076265269223	17.800604532158093	948397.1340852675	1486.0921957694875	-11.071549092309397	122.57919930341704	2208470.0143269766	956.6198813698508	-5.279881040825671	27.87714380527037	915121.5974320674	964.2721009742556	965.2353798136572	0.987055	30.123035	0.258422805	0.145696	0.0597175744	0.0830893976	0.0507749201	-0.05968503	0.0671167786	0.0797951258	0.0654876432	0.162293356	-0.0587166564	-0.0699147544	0.0248647275	-0.0959904092	0.0499901503	0.0397220293	-0.0219671546	-0.0072394856	-0.0669264144	0.065822982	0.1639732813	-0.0595206207	0.0657179098	0.0207246277	-0.1014118527	0.05134041	0.0450112932	-0.027145231	-0.0116406599	-0.0627859076	0.0426166345	0.0949760757	-0.0464431326	0.0293124485	0.0661783182	0.0478729468	-0.040835882	-0.0604154936	-0.1259553978	0.0038458773	0.0503097377	0.0211365083	-0.059296682	0.0565201152	0.0043996069	0.0477310028	-0.0875283436	-0.1403441511	-0.0764998848	0.0516884505	0.1012007452	-0.1037290078	-0.1264821655	-0.0196676268	0.0835971309	0.0245151542	-0.0451470433	-0.0953247341	-0.1043622905	-0.0683592949	0.0083792599999999	0.0052268099999999	2.731954277609897e-05	7.021199814759833e-05	-0.018136	0.101406	0.010283176836	0.000328914496	-0.123657	-0.099523	0.015291053649	0.009904827529	0.000798077	0.000394481	1.55615259361e-07	6.369268979290001e-07	0.000618383	0.0006200249	3.8239753468900004e-07	3.8443087662001e-07	-0.000478296	3.083399999999998e-05	2.2876706361600002e-07	9.50735555999999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
976.6372027295988	2.780368238374649	7.730447540962549	953820.2257554956	1482.3051926672122	-3.787003102275321	14.341392496642904	2197228.6842081808	958.6936693693464	2.0737879994956074	4.300596666851994	919093.5516888616	966.0250547874632	1020.484973011568	1.132658	34.566563	0.3038488299999999	0.189357	0.1378900578	-0.0186132711	0.1309702962	0.0123306194	-0.0154127239	0.0229972422	0.0201426505	-0.0135137802	0.0679719956	0.0091724798	0.0300197944	0.0284215149	0.1518684272	0.1108460315	0.0453488614	0.0705763538	-0.0749938824	0.021022148	-0.0126343469	0.0690269814	-0.0086400081	0.0211485958	0.0217133832	0.1608124422	0.1124319255	0.0469139578	0.0526435501	-0.1041182437	0.1294814185	-0.0228286689	-0.0436761203	0.0469697867	-0.0339776705	0.1019184441	0.0205708382	0.0776983768	-0.0873320602	0.0866637058	0.0231282057	0.1041036207	0.0430789553	-0.0703344852	-0.1218919578	-0.0696790882	-0.0397436468	0.0059927089	0.0083854143	0.0350580489	0.1035155827	-0.0807041514	-0.0332138358	0.0237826689	0.0824031912	0.0207966982	-0.050251061	-0.0984858891	-0.1020101825	-0.0592239858	0.0084362399999999	5.697999999999988e-05	3.246720399999986e-09	7.117014533759832e-05	-0.101658	-0.083522	0.0069759244839999	0.010334348964	-0.289137	-0.1654799999999999	0.0836002047689999	0.0273836303999999	0.00160018	0.000802103	6.433692226090002e-07	2.5605760324000003e-06	0.000486935	-0.000131448	2.3710569422500002e-07	1.7278576704e-08	-0.000640542	-0.000162246	4.1029405376400004e-07	2.6323764516000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
977.7218620105588	1.0846592809599542	1.176485755772565	955940.039453394	1489.9785622903855	7.673369623173357	58.88060137383963	2220036.1160849244	957.7402715120209	-0.9533978573255126	0.9089674743528784	917266.4276759194	965.1659440168246	993.1405396065974	1.065231	32.508827	0.230429065	0.13562	0.046990468	-0.1031328032	0.0618953032	0.109122817	-0.0732801104	0.0223028891	0.0423889684	-0.0509522791	0.0061205593	0.0624391951	0.0173291332	0.0235048411	-0.0408945844	0.0632129429	-0.058412905	0.0276395351	0.0434443042	0.0420642978	-0.0533357592	0.0056765524	-0.0645728899	0.0167702549	0.021001066	-0.0353834847	0.0627070804	-0.0562251318	0.0374719128	0.0248811666	0.0955805502	-0.0955663943	0.0978403235	0.0856148604	0.028430471	0.0533879711	0.0243054801	0.1000106221	-0.0527881468	0.1136657753	-0.0785104902	-0.0292403126	0.1423215282	0.0365329627	-0.0526404792	-0.0315621797	0.0858873749	-0.0076649719	0.1449717207	0.092806195	0.0168830048	-0.012615081	-0.0883167117	0.047638023	0.0811829968	0.01705174	-0.0552110137	-0.1011451826	-0.0988460491	-0.0494100056	0.0183596	0.0099233600000001	9.847307368960198e-05	0.00033707491216	-0.180936	-0.079278	0.006285001284	0.032737836096	-0.185532	0.1036049999999999	0.034422123024	0.0107339960249999	0.0015621	-3.8080000000000015e-05	1.450086400000001e-09	2.4401564100000004e-06	0.000613052	0.0001261169999999	3.75832754704e-07	1.5905497688999994e-08	-5.22849e-05	0.0005882571	2.73371076801e-09	3.460464157004101e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.627622740668	0.9057607301092504	0.8204025002080422	957712.0239910512	1497.7890712393205	7.810508948934967	61.0040500413932	2243372.1019239463	959.1076816394568	1.36741012743596	1.8698104566144285	919887.5449798136	966.5290045310192	934.376388492922	1.261628	38.502499	0.6845688350000001	0.42932	-0.0839295048	-0.0850457193	-0.0966929387	0.1014550184	0.0498379187	-0.0433833254	0.007727891	-0.0722833277	-0.1733736508	-0.0246636545	-0.1096225169	-0.0517113295	-0.0783804219	-0.0197003833	-0.1519658309	0.1168899311	-0.0397908146	0.0076261653	-0.0736445276	-0.1731728073	0.0264692367	-0.1030983144	-0.0486109832	-0.0835446116	-0.0247601505	-0.1405730256	0.124535904	0.0085363815	-0.084484478	-0.0823373852	0.0243544351	-0.0022850877	0.0480616532	0.0502396861	0.0319376997	0.051009255	0.1136934607	-0.1108072938	-0.0044922099	-0.0167463449	-0.0933415449	0.0338535842	-0.0202532588	0.1171587695	-0.0460579103	-0.0669464013	0.114741745	0.0436447606	0.1208060414	-0.0348495231	-0.0280230644	-0.0527222676	0.0799369366	0.0132850519	-0.0600126818	-0.1032890634	-0.0948950775	-0.0390298165	0.0182042	-0.0001553999999999	2.4149159999999995e-08	0.00033139289764	0.131118	0.312054	0.097377698916	0.017191929924	0.106155	0.291687	0.011268884025	0.085081305969	0.000486298	-0.001075802	1.1573499432040002e-06	2.3648574480400006e-07	0.000120689	-0.000492363	1.4565834721e-08	2.42421323769e-07	-9.75686e-05	-4.52837e-05	9.51963170596e-09	2.05061348569e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
976.6570711545468	-1.970551586121246	3.883073553564959	953859.0346361776	1490.7338120627535	-7.055259176567006	49.77668204853295	2222287.2984271487	967.530031633149	8.422349993692137	70.93597941624594	936114.3621120424	974.867964424674	914.7284231417	1.161019	35.432079	0.4265025125	0.227509	-0.1167204707	0.026723147	-0.1480841984	-0.0523241572	0.0300154516	-0.0759908207	-0.1445918015	0.0689665404	-0.0514450615	0.0944739483	0.0181833191	-0.0088057065	-0.0158095302	-0.1381189897	-0.0274526165	-0.0719486833	-0.0308078972	-0.1444764764	0.0647240628	-0.0527167611	-0.0923742748	0.0240767202	0.0001338335	-0.015794546	-0.1415951493	-0.0279731947	-0.0690709827	0.002824598	-0.1610121127	0.0117178807	-0.0611378331	-0.066752572	-0.0417346041	-0.0347697119	0.0336930415	0.0883213211	0.0969473186	-0.0317680394	0.1499135139	-0.0271116089	-0.0018064127	-0.0462315447	-0.0447439365	-0.0761288722	0.1879387536	-0.0919839762	0.0082502903	-0.0230989404	-0.1087282443	0.0305563851	-0.2332791151	-0.0817595693	0.0786654074	0.009501434	-0.0646422992	-0.1049066069	-0.0901887184	-0.0282023693	-0.0547259	-0.0729301	0.0053187994860099	0.00299492413081	0.322666	0.191548	0.036690636304	0.104113347556	0.195557	0.089402	0.038242540249	0.007992717604	-0.000343068	-0.000829366	6.878479619560001e-07	1.1769565262399999e-07	-0.000408066	-0.000528755	1.66517860356e-07	2.79581850025e-07	-3.24135e-06	9.432725e-05	1.05063498225e-11	8.897630092562499e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.1433822169764	-3.5136889375703504	12.346009950004255	947008.0423526964	1477.8633449414356	-12.870467121317915	165.64892392092543	2184080.0663214885	964.2254998847438	-3.304531748405111	10.91993007621734	929730.8146279842	971.5039190818004	900.5935803579596	1.161055	35.433182	0.3689331095000001	0.175401	-0.0641406704	0.1295261359	-0.0594958142	-0.1116087692	0.0990863621	-0.0444681364	-0.0760684745	0.0638677567	-0.0170345745	-0.145664198	0.0239189639	0.098357088	0.0019034096	-0.026856828	0.0530395274	-0.0074640802	-0.0628065367	-0.0753124179	0.0642002697	-0.0187808317	0.1476176816	0.0299413456	0.1005783228	-0.0003505555	-0.0261320629	0.051803268	-0.0041581269	-0.0301380354	-0.0975148823	0.1211039687	-0.0706047893	-0.0223779719	0.0255907205	-0.071163968	-0.0721073665	0.0625358769	0.0560780072	0.0091061194	0.0120617395	0.0483441938	0.0663400115	0.1629031238	0.0848241033	-0.0120256904	0.0531215416	-0.0400029218	-0.1010007586	-0.0257134306	-0.0736401505	-0.1111647924	-0.1446028557	-0.0059885714	0.0773688144	0.005705708	-0.0690865934	-0.1059895703	-0.0847644355	-0.01705174	-0.000717258	0.054008642	0.0029169334106841	5.14459038564e-07	0.195269	-0.127397	0.016229995609	0.038129982361	0.113909	-0.081648	0.012975260281	0.006666395904	0.000433714	0.000776782	6.033902755239999e-07	1.88107833796e-07	0.000888434	0.0012965	7.89314972356e-07	1.6809122499999998e-06	4.1066e-05	4.4307350000000005e-05	1.686416356e-09	1.9631412640225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
