global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
1012.1060101794076	3.0940181996405727	9.572948619707091	1024358.5758412792	1522.9003299585124	5.098820567291341	25.997971177433197	2319225.414987746	989.475610556313	5.61589362293762	31.538261184151423	979061.9838857884	997.5986270453986	1006.9225305698536	1.172998	30.421473	0.176478785	0.0993359	-0.0847991677	0.0031713743	-0.0333922502	-0.1304709127	-0.0060449798	0.0711385828	-0.0099015464	0.0333455902	-0.0311396563	0.0857329748	0.099835169	0.1090823059	0.0679568693	-0.027515525	-0.0545805974	-0.1796082039	-0.0120304073	-0.0197373655	-0.0306199915	-0.0737182487	-0.0202142896	0.0656291376	-0.0551661732	-0.0312592048	0.0849736613	0.0996452003	0.1029996349	0.0565859205	0.0054204253	-0.0639156552	-0.1856307056	-0.0143600986	-0.0155114237	0.0403320633	0.0939338537	-0.0157679879	0.0517779842	-0.0704088056	-0.0751531861	0.0383747623	0.0185728228	-9.61414e-05	0.016082944	-0.1517453688	0.0240778054	-0.1071941631	0.0280899095	0.055226623	-0.019071136	-0.0007664295	0.0335633282	0.0215513543	0.0514074309	-0.1146363848	0.0128804462	0.0487418666	-0.0349709501	0.0749774888	-0.0511840546	0.0651034143	0.0475472205	0.0635690042	0.0869109523	0.0372159003	-0.0257119206	-0.0794974152	-0.1050162037	-0.0931946314	-0.0333306	0.0097452999999999	9.497087208999995e-05	0.00111092889636	-0.0170863	0.0827301	0.00684426944601	0.0002919416476899	0.110779	-0.0513489999999999	0.012271986841	0.0026367198009999	-0.00031871	0.000142524	2.0313090576e-08	1.015760641e-07	0.00040031	0.0003874391	1.6024809610000005e-07	1.5010905620881006e-07	-7.57324e-05	0.0001231246	5.73539640976e-09	1.5159667125159998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1012.1831189130676	0.0771087336599976	0.0059457568066484	1024514.666212585	1525.8083707412618	2.9080407827493677	8.456701194133553	2328091.184224104	988.8259669782254	-0.6496435780875345	0.4220367785503745	977776.7929704224	997.1847762941376	1013.9094744435064	0.865552	22.447927	0.12685458	0.0720741	-0.0698374914	-0.0320701442	-0.0972348405	-0.1184082668	-0.0173730919	0.1283355325	0.0022576526	0.094582793	-0.0269335896	0.0944583355	0.0553808511	0.0279940637	0.1221110063	0.0038417439	-0.0751466052	-0.1803386679	-0.0816242729	0.0754326283	0.1352743618	0.0645682261	-0.0355975407	-0.0723281373	-0.0089802175	-0.0272589906	0.0915464724	0.0537947765	0.0336740355	0.1195086072	0.0249335765	-0.0674491403	-0.186817797	-0.0562783284	0.0948824042	0.0632952427	-0.141597165	-0.0403823282	-0.0731469169	-0.0068441048	-0.0397309625	0.0317887305	0.0628004842	-0.127897068	0.0296137748	-0.0861879076	0.0055579947	-0.1288343122	0.0208745789	0.034632636	-0.0934447756	-0.028050187	0.0003085579	0.0564302437	0.0882506668	-0.0054744519	-0.0389986496	0.0368603082	-0.0136033685	0.1605768531	-0.0975349868	0.0967015499	0.0270627713	0.0250294077	0.0858417003	0.0337209075	-0.0310721622	-0.0841883504	-0.1056666568	-0.0874355596	-0.0440082	-0.0106775999999999	0.0001140111417599	0.0019367216672399	0.0260175	0.0431038	0.0018579375744399	0.0006769103062499	0.0569783	-0.0538007	0.00324652667089	0.00289451532049	-0.00031871	0.0	0.0	1.015760641e-07	0.000137985	-0.000262325	1.9039860225e-08	6.8814405625e-08	-0.000198857	-0.0001231246	3.9544106449e-08	1.5159667125159998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.7113019894005	-4.47181692366712	19.997146598795663	1015482.0681571726	1515.2665475781332	-10.541823163128583	111.13003560267434	2296032.710209355	991.7137594497242	2.887792471498756	8.339345358444891	983496.1806819056	999.7916043018732	990.2093881924948	1.015782	26.344107	0.14161235	0.104468	-0.0405700279	-0.1296305456	0.009112796	-0.0664752765	-0.0968971583	0.1602587761	0.0178292946	0.010577804	-0.1190462928	0.0829910561	-0.0191519704	-0.1793392669	0.0366874095	-0.0297297217	0.0381959243	-0.0153303055	0.1134016595	0.1838981651	0.0004067021	-0.0853544511	0.0643534809	-0.0872148776	0.0866229796	-0.1195299773	0.0838711229	-0.0219639198	-0.1680448857	0.0554488914	-0.0469448873	0.0495021105	-0.0032144275	0.1618450897	0.1461597309	0.0364568403	0.0539358285	0.0474618684	-0.0975580587	0.1073890419	0.0214963067	0.1023891889	0.0783495044	-0.1093764878	0.0686418325	-0.0150508522	-0.0372493046	-0.0704332577	-0.062190582	-0.1001633132	-0.0297730744	-0.0091114628	0.0914767299	-0.0394045736	0.0660908593	-0.0678556323	0.0593702365	-0.0206372142	-0.0573689548	-0.025435907	-0.0294823422	-0.0185870072	0.0671666364	-0.0423590926	0.0847460072	0.0301843707	-0.0363462832	-0.0884645347	-0.1055039182	-0.0807078019	-0.0382342	0.0057739999999999	3.3339075999999934e-05	0.00146185404964	0.128581	0.1025635	0.01051927153225	0.016533073561	0.0743685	0.0173902	0.00553067379225	0.00030241905604	-0.00031871	0.0	0.0	1.015760641e-07	0.000137985	0.0	1.9039860225e-08	0.0	0.000118836	0.000317693	1.4121994896e-08	1.0092884224900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.1915503785152	-1.519751610885237	2.3096449587882724	1012421.4360531202	1513.864861272005	-1.4016863061281128	1.9647245007870735	2291786.818194107	990.9781262577532	-0.7356331919710328	0.5411561931294905	982037.6467213272	999.7960774579386	995.5574971552248	1.008616	26.158264	0.074586475	0.0391627	0.042431377	-0.0989017066	0.1030582452	0.0494960635	-0.0933140471	0.03601224	-0.122302417	-0.0606281047	-0.0718425668	-0.100953492	-0.0209673844	0.0596452987	0.0441010686	-0.1020727125	0.1651968632	0.0052959058	0.1069066421	-0.0303526603	0.1040074264	0.0393751575	-0.1079936745	-0.057361685	0.1287489459	-0.0708778504	-0.1063838599	-0.0162712232	0.0748536949	0.0519913243	-0.114817435	0.148116352	0.008309232	0.0824358186	-0.0699299029	0.0608074366	-0.0997795853	-0.1130960656	-0.0386169063	0.1215389714	0.0607565418	0.0872802572	0.0021785183	0.03596133	0.0764839615	-0.0251041514	-0.0550083142	0.0025508008	-0.1201235789	-0.0204777365	-0.0043693761	0.0102600242	-0.0677013557	-0.0346189338	0.0466798329	0.0299332606	-0.0001316134	0.0065056913	-0.0246764621	0.0300418445	0.0146097935	-0.0904479083	-0.0553275446	0.0246685947	0.0836242104	0.0266106469	-0.0415196656	-0.0923049018	-0.1045292404	-0.0730858944	-0.0334646	0.0047696	2.2749084160000056e-05	0.0011198794531599	0.120655	-0.007926	6.282147600000004e-05	0.014557629025	0.0681795	-0.006189	0.00464844422025	3.8303721e-05	-0.000991847	-0.0006731369999999	4.531134207689998e-07	9.83760471409e-07	0.000391882	0.000253897	1.53571501924e-07	6.4463686609e-08	-6.81675e-05	-0.0001870035	4.646808056249999e-09	3.497030901225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.9142552844552	0.7227049059399633	0.5223023810696912	1013876.317495049	1507.3876853635647	-6.477175908440358	41.95380774888018	2272217.633985725	986.4982084816636	-4.4799177760895645	20.06966328052327	973178.7153375318	994.5042667899544	999.2592844662844	1.035017	26.842947	0.190248275	0.139964	0.0398820669	-0.0454034641	0.0073995956	0.0512111524	-0.026332879	-0.0180479389	-0.012919983	0.0039386784	0.0045523919	-0.0331320505	0.0847470704	0.0515835407	-0.1249275534	0.0845552691	-0.0067663082	0.1576967955	0.011426636	0.0582395399	0.0474275798	-0.0809557923	-0.0073058827	-0.009467941	0.0901912236	0.0049433479	-0.0306766344	0.0864168365	0.0346088638	-0.1329408291	0.078057738	-0.0066345805	0.1651040328	0.0210838991	0.041249797	0.0702393015	0.0360918831	-0.0228178721	-0.0240432785	0.0941597436	0.0326176591	0.0069584947	-0.1424182365	0.0440628978	-0.0075001576	-0.1140116931	0.0268878443	-0.0019307097	-0.0581359921	-0.074125497	-0.0078479431	0.0740250005	0.0559851639	0.0246166024	0.0498016623	-0.0523115648	0.1180849958	-0.0097823408	-0.0221423462	0.0131461528	0.0343341345	0.0047891566	-0.0656127503	0.0943505622	0.0824766555	0.023004139	-0.0465779707	-0.0956905321	-0.1027501241	-0.0646542789	-0.0539412	-0.0204766	0.00041929114756	0.00290965305744	-0.0158519	-0.1365069	0.0186341337476099	0.00025128273361	0.0554716	-0.0127079	0.00307709840656	0.00016149072241	-0.000993556	-1.7090000000001288e-06	2.9206810000004405e-12	9.871535251360002e-07	0.000137985	-0.000253897	1.9039860225e-08	6.4463686609e-08	8.7364e-05	0.0001555315	7.632468496e-09	2.419004749225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.76272885536	0.8484735709048437	0.7199074005240168	1015585.717670002	1508.4113590317284	1.0236736681636105	1.0479077788915412	2275304.8280559457	992.8257209850956	6.32751250343199	40.03741448108817	985702.9122495748	1001.0251859890194	1013.6826220918584	0.864305	22.415586	0.0955389	0.058063	0.0357233945	-0.0391043407	-0.0776977436	0.0630017149	-0.0514314057	-0.0850202822	0.0681021913	0.0600232523	-0.0936833991	-0.0508645297	0.0408709544	0.0639281316	-0.1107664934	-0.0069474201	-0.1143437723	0.0106840008	0.0223847625	-0.1453419578	-0.0029597054	-0.0686598731	-0.0347857586	0.0853915956	-0.0260383669	-0.0933506468	-0.0486447175	0.0427284596	0.0450978238	-0.1242338437	0.0112347334	-0.1186127645	-0.0019642577	-0.0158792552	-0.1439998357	0.0246564597	0.0729956297	-0.0347633447	0.0606630115	-0.0307075099	0.0285087884	-0.0012678981	-0.1706494063	-0.0551594175	-0.0414196291	-0.0952554464	0.0443722197	-0.0078316613	0.0214965736	-0.0442646844	0.0629053999	0.063836262	-0.0120303065	0.0235733789	-0.0450612483	0.0354365367	0.0378604448	0.0162405593	-0.0120575363	0.0370335515	0.1382024838	-0.0712227569	0.0574087652	-0.0198198991	0.0813036959	0.01936929	-0.0515071788	-0.0986047464	-0.1001802613	-0.0555063682	-0.0440335	0.0099076999999999	9.816251928999996e-05	0.00193894912225	-0.0247732	-0.0089213	7.958959369000001e-05	0.0006137114382399	0.046658	-0.0088136	0.0021769689639999	7.767954496000009e-05	7.8149e-05	0.001071705	1.1485516070250002e-06	6.107266201e-09	0.000137985	0.0	1.9039860225e-08	0.0	-0.000198857	-0.000286221	3.9544106449e-08	8.192246084100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1001.2746323961276	-6.488096459232452	42.09539566430468	1002550.8894800004	1494.9024495784067	-13.50890945332162	182.49063461804224	2234733.333755521	980.2194771568616	-12.606243828234028	158.91738345688853	960830.223397671	988.15802886242	1011.4471837644224	1.029151	26.690834	0.0981496	0.0529977	0.0465125879	0.0207990153	-0.1050289804	0.0629453251	0.0479326307	-0.0429792207	0.1460938784	-0.0389288478	0.0825311818	0.0362897613	0.087086957	-0.0826170601	-0.1089314722	0.0460471343	0.0021059014	-0.0079543362	0.0666169606	-0.1391549902	0.0088835915	-0.0160013532	-0.1077506583	0.0201729851	0.0097870057	0.0821381228	0.0395212787	0.0817618474	-0.0954962484	-0.1031666339	0.0439198386	0.0132493379	-0.01144718	0.0227973113	-0.1561638645	0.0029557009	0.0092048348	-0.1071798312	0.0221074771	0.0023279104	0.0388097365	-0.056831793	-0.0646791242	-0.070953413	-0.0596252787	0.0317172935	0.0569654681	-0.0099504512	0.0180586201	-0.0373938481	-0.0249633962	-0.0071781078	0.0103594977	0.0110768813	-0.0244350105	0.146637688	0.0407676776	0.0066487381	0.0077992242	-0.0652259429	0.1042590995	0.0604450491	-0.0715666082	-0.0658571853	0.0801056929	0.0157105782	-0.0562936277	-0.1010331881	-0.0968394291	-0.0457435106	-0.0342703	0.0097632	9.532007424000012e-05	0.0011744534620899	0.0124685	0.0372417	0.00138694421889	0.00015546349225	0.0465733	-8.470000000000005e-05	0.00216907227289	7.174090000000009e-09	-0.000372066	-0.000450215	2.02693546225e-07	1.38433108356e-07	0.00070897	0.000570985	5.026384609e-07	3.26023870225e-07	-0.000198857	0.0	3.9544106449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.309098678064	6.034466281936375	36.414783307827015	1014671.6202796136	1510.418474563496	15.516024985089189	240.74703133791195	2281363.968302718	983.3499910397272	3.130513882865671	9.8001171708147	966977.2048778316	991.5191916638472	1016.8736411942376	0.960148	24.901234	0.10766961	0.0696865	0.0011073612	0.0481960092	-0.041010499	0.0016332919	0.0486264596	-0.0130427959	-0.0085975111	0.090509241	0.0515127191	0.0547408468	-0.0728009328	-0.028921974	0.0267281248	-0.0081697859	-0.0250318098	-0.0631931177	-0.1495864583	-0.0035096254	-0.0131331118	-0.110792613	-0.0410987572	-0.0390613309	-0.010571454	0.051562448	0.0537750372	-0.072318015	-0.0242722933	0.0274186467	-0.0071865519	-0.0215360072	-0.0694917358	-0.1455764794	0.039348709	0.0191058276	0.0852229345	-0.0467992146	-0.0744069567	-0.0269360284	-0.0261219805	-0.0677796178	0.0229847488	-0.0099194482	-0.0368825944	0.1689948753	-0.0058623801	-0.0459122319	0.0400954126	-0.0149698735	-0.0675084122	-0.0128184258	0.0667660676	-0.0775054676	-0.0841798876	0.0552931911	0.0939041344	-0.0567553894	0.0532044743	0.0121188254	0.0533695014	0.0914195416	-0.0039853532	0.0106603743	0.0788830156	0.012032511	-0.0609240514	-0.1029638934	-0.0927533379	-0.0354738672	-0.0272481	0.0070221999999999	4.931129283999994e-05	0.00074245895361	0.0125095	4.099999999999937e-05	1.6809999999999482e-09	0.00015648759025	0.111663	0.0650897	0.012468625569	0.00423666904609	2.08982e-05	0.0003929642	1.5442086248164e-07	4.3673476324e-10	0.0003916	-0.00031737	1.5335055999999997e-07	1.0072371689999999e-07	-0.000198857	0.0	3.9544106449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.7466912955242	0.4375926174602682	0.1914872988557286	1015553.3938170766	1517.2578154288683	6.839340865372378	46.77658347275259	2302071.2784799817	982.2806363821792	-1.0693546575480468	1.1435193836197004	964875.248611379	990.537284694882	1008.2500475424308	0.938361	24.336201	0.0735622999999999	0.0559656	-0.0424284479	0.0422460009	0.1238611992	-0.0779908235	0.0598510158	0.007330957	-0.1414901313	-0.0080391412	0.0695419472	0.0341211762	0.0185016542	0.0329869672	0.1228916554	-0.047668187	0.1006766631	0.0512333983	-0.0086927504	-0.0106643006	-0.1702699117	0.0725390754	0.0119676294	-0.0352758789	0.0716771357	0.0693627504	0.031219082	0.0184233367	0.044140165	0.1269929366	-0.0496957052	0.0870042533	0.0498643753	-0.0128156032	-0.0108750036	-0.1461676585	0.0361465962	0.0246082419	0.021549292	0.0694060746	-0.0835791937	-0.0296680263	0.0404979591	0.0430368749	0.0745941068	0.069673321	-0.0701462335	-0.0384274676	0.0376653874	-0.0071346398	0.0390503313	0.0675381916	-0.0387686948	-0.0047753491	-0.0690323898	-0.0050443409	0.0577153237	0.0240580368	-0.0635755431	0.084221344	0.0778509936	-0.0304367031	-0.0219014098	-0.052255589	0.0776360405	0.0083396198	-0.0653856159	-0.1043873508	-0.0879534337	-0.0248112142	-0.0272481	0.0	0.0	0.00074245895361	-0.0388738	-0.0513833	0.00264024351889	0.00151117232644	0.133842	0.0221789999999999	0.0179136809639999	0.0004919080409999	2.08982e-05	0.0	0.0	4.3673476324e-10	0.0003916	0.0	1.5335055999999997e-07	0.0	-0.000198857	0.0	3.9544106449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.2929846137604	1.546293318236167	2.391023026021815	1018672.3287905524	1515.4354168475877	-1.822398581280595	3.321136589053525	2296544.502636022	987.4013368649224	5.120700482743246	26.22157343396691	974961.400042636	995.7521022526298	999.9165230115254	0.991612	25.71727	0.12913019	0.0819572999999999	-0.1104562878	0.0124629437	0.1229440296	-0.099410364	-0.0274610141	-0.0419734004	-0.0560757088	-0.1282597173	-0.0130851633	0.027985748	0.0672953383	0.1030218419	0.1751053026	0.092273097	0.1192332258	0.0405021319	-0.0932907354	0.1319445857	0.0914291966	0.0414795373	-0.0309070926	0.0088024012	0.0006479798	-0.0128371083	0.0257637425	0.0688639026	0.1114822367	0.1678084859	0.0887333196	0.1042200474	0.0600647152	-0.0574120163	0.1502285402	0.0803699177	-0.079009654	-0.0286639426	0.0161493194	-0.0097869812	-0.1040275431	0.0614993265	0.0418261585	0.1209102919	0.0365038116	-0.0368723649	-0.0259484267	-0.007409977	0.0935044329	-0.0149417896	-0.0839571257	-0.1235736892	-0.0198386763	-0.021589539	-0.0276788204	0.0577635154	0.0103677364	-0.0709276595	0.0437121535	0.0718438372	0.0376174364	-0.0804391611	0.0525648547	0.0112021358	0.0763651517	0.0046364542	-0.0696659554	-0.1052965477	-0.0824766555	-0.0138736813	-0.0224141	0.004834	2.3367556000000013e-05	0.00050239187881	-0.0035828	0.035291	0.001245454681	1.283645584e-05	0.205989	0.072147	0.042431468121	0.005205189609	0.000187541	0.0001666428	2.776982279184e-08	3.5171626681e-08	0.000562121	0.0001705209999999	3.159800186409999e-07	2.9077411440999996e-08	-0.000198857	0.0	3.9544106449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.2488746008316	-2.0441100129287406	4.178385744955536	1014550.295384642	1509.141272028981	-6.29414481860681	39.61625899759496	2277507.3789412505	993.3512103778486	5.94987351292616	35.40099481982029	986746.6271591368	1001.5398664819912	1004.9779916516056	1.109162	28.765894	0.2705026	0.163012	-0.0175902455	-0.0644947992	0.0015269164	0.0136784732	-0.0992662634	0.0277925776	0.0484104007	-0.1006576594	-0.1268738694	-0.0400400445	-0.0504661235	0.0600655437	-0.0418191894	-0.0506763547	-0.0659643133	-0.0214995365	0.1367123812	0.0480565542	-0.0068655737	-0.1225156968	0.0056360699	-0.0967022183	0.0751549286	-0.1266905519	-0.0381641346	-0.0480587426	0.0561366388	-0.049970009	-0.0409615941	-0.0747382644	-0.0199894236	0.143935941	0.0043741936	0.0538913623	0.0971473856	-0.0106889163	-0.0995271852	0.0960734896	0.0259705951	0.10588223	0.021311875	0.0450200991	-0.0031445282	-0.1111658491	0.0713713047	-0.0376778154	-0.0459833084	0.0194649538	-0.0553938507	0.0511912118	0.0241174321	-0.1349367568	-0.0138304133	-0.0447535622	-0.0124863874	0.006753278	0.1074541735	-0.080881453	-0.1104787637	-0.0685737753	0.0201864606	0.0207468217	0.0750707408	0.0009275765	-0.0737532064	-0.105687005	-0.0763651517	-0.0027824439	-0.0231717	-0.0007576	5.73957760000001e-07	0.00053692768089	0.116327	0.1199098	0.0143783601360399	0.013531970929	0.103786	-0.102203	0.010771533796	0.010445453209	-0.00058446	-0.000772001	5.95985544001e-07	3.415934916e-07	0.000381478	-0.0001806429999999	1.45525464484e-07	3.2631893448999995e-08	-0.000198857	0.0	3.9544106449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1004.0283865181613	-3.2204880826703857	10.371543490621978	1008073.0009342622	1504.7001249530972	-4.441147075883691	19.72378734963026	2264122.466033866	983.53338676672	-9.817823611128574	96.38966045923372	967337.9228848144	991.5860912413108	1006.3963653917666	1.190979	30.88781	0.15728405	0.0985998	0.0858764729	-0.0385180306	-0.1077896258	0.080740232	-0.006850137	0.1032092474	0.0995104074	-0.0365213485	0.0402242712	-0.0244021947	0.1053395127	-0.1495154605	-0.0561678438	0.0998822575	-0.0484980498	0.0531233997	0.0146152081	-0.1340809172	-0.0464572488	0.0208821411	-0.0525706034	-0.0434149582	0.0063649283	0.0401651515	-0.0219708433	0.0995579274	-0.1602138527	-0.0485815797	0.0902249236	-0.0257087285	0.0498140569	-0.0214483202	-0.1245672124	-0.0799907367	0.0037357772	-0.0520240214	-0.0268071289	0.0250848779	0.1217085914	0.0269912895	0.0237955174	-0.0171484895	-0.1047998088	0.0393932448	0.0905417969	-0.0460699067	-0.045078435	0.0052886197	-0.0458809428	0.0589578673	-0.0992985223	0.0831185431	0.0540970816	0.1109749108	0.0550467011	-0.0146176414	0.0605787869	-0.0578896536	0.0342135485	-0.0549012288	0.0796001927	-0.081314427	0.0737532064	-0.0027824439	-0.0776360405	-0.1055567991	-0.0696659554	0.0083396198	-0.027344	-0.0041723	1.7408087290000003e-05	0.000747694336	0.187261	0.070934	0.005031632356	0.035066682121	0.0357514	-0.0680346	0.00127816260196	0.00462870679716	-0.000709773	-0.000125313	1.5703347969000014e-08	5.03777711529e-07	0.000539028	0.00015755	2.90551184784e-07	2.48220025e-08	-0.000198857	0.0	3.9544106449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.4726167334506	4.444230215289394	19.75118220649122	1017017.0187012132	1513.4586200381286	8.758495085031427	76.71123615451967	2290556.9945677165	983.9509306106324	0.4175438439124264	0.1743428615891646	968159.4338495296	992.130688380444	1024.9154467865274	1.198262	31.076681	0.22638503	0.191907	0.0302257904	0.054865193	-0.0061989118	0.0044923897	0.074115347	0.0538561805	-0.0634312429	0.1178816814	0.0491360641	0.0226641319	-0.0414774833	0.0022218025	-0.0180277108	0.0220106129	0.1200973845	0.0207252346	-0.2263884282	0.0419399892	-0.1212167254	-0.1518351819	-0.008242413	0.0343390663	-0.1026423162	0.0493595248	0.0218585249	-0.0401613576	0.0034749051	-0.0166845841	0.0042527488	0.1138598301	0.0299255638	-0.2025702779	0.1085998495	-0.0099859391	0.2000119251	-0.0067822146	-0.0034520309	-0.1108308456	-0.0104073023	-0.094838295	0.0298147353	-0.0059367324	0.0344485675	0.1343903305	-0.0262762631	-0.0948208359	-0.0184057578	0.0112587513	-0.0831951485	0.0701087754	0.0484021339	-0.099041249	0.0342091863	-0.0421295865	0.0912000312	0.0462735809	-0.0478975548	-0.0613123697	0.0394488549	0.03260097	0.0262880013	0.007232903	0.0724129543	-0.0064890364	-0.0813036959	-0.1049065715	-0.0624306223	0.01936929	-0.0273247	1.9299999999999876e-05	3.7248999999999506e-10	0.00074663923009	-0.00230303	-0.18956403	0.0359345214698409	5.303947180900001e-06	0.0646075	0.0288560999999999	0.00417412905625	0.0008326745072099	-0.0008344599999999	-0.0001246869999999	1.554684796897506e-08	6.963234915998331e-07	0.000504803	-3.422500000000003e-05	2.54826068809e-07	1.1713506250000022e-09	-0.000198857	0.0	3.9544106449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.5873774160642	0.1147606826135643	0.0131700142739312	1017248.4978830144	1512.9083927948202	-0.5502272433084272	0.3027500192787911	2288891.804989006	983.7202792426648	-0.2306513679676527	0.0532000535453495	967705.5877932664	992.091867570051	1026.1834315511917	0.998972	25.908133	0.23597592	0.154788	-0.036056062	0.106501302	0.1175221686	-0.0236059514	0.0799667772	-0.1012115242	-0.1168345452	-0.0209808745	0.0386232547	0.0549217191	-0.035022362	0.0744136123	0.0387932633	-0.0999826555	0.0309408026	0.0497162355	-0.044487193	-0.0341974673	-0.0272605139	0.1000547786	0.0578624844	0.067910767	-0.0295615697	0.0393902306	0.0508689185	-0.0276353031	0.0896898024	0.0411486792	-0.1046554363	0.0200262463	0.0450924804	-0.0487988423	-0.0174291023	-0.0667864048	-0.0579161605	0.0693513577	0.0780428872	-0.0381444126	-0.1169027542	-0.0841033986	-0.0368489723	0.1155713528	0.0804428945	0.0596114857	-0.054138846	-0.0874999435	0.0366264986	0.0863345936	-0.05554462	0.0887430628	-0.0840385156	-0.0166117222	-0.0559024279	0.030172425	-0.0506731512	-0.0390932956	0.0421394875	0.041588497	0.077481654	-0.0126009996	0.0528021075	0.0331857879	0.0710503974	-0.0101876344	-0.0847460072	-0.1037395254	-0.0547148343	0.0301843707	-0.027289	3.569999999999962e-05	1.274489999999973e-09	0.000744689521	-0.136227	-0.1339239699999999	0.0179356297405608	0.0185577955289999	0.140183	0.0755755	0.019651273489	0.00571165620025	-0.000471146	0.0003633139999999	1.3199706259592738e-07	2.21978553316e-07	0.000339302	-0.0001655009999999	1.15125847204e-07	2.739058100099999e-08	-0.000198857	0.0	3.9544106449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.3396978933928	-2.247679522671433	5.052063236636481	1012719.5875561652	1505.653974033842	-7.254418760978297	52.62659155963389	2266993.889523901	983.7023692755654	-0.0179099670993991	0.0003207669215015	967670.3513183608	991.562438243956	1033.5272329930906	0.889339	23.064827	0.16250705	0.107468	0.0064040683	0.10869053	0.0049150254	0.0131088605	0.073557586	-0.0524962791	0.0372685782	-0.0320145452	0.0343156182	0.0269195181	-0.0248526281	0.007052231	0.0943442049	-0.1311327236	-0.0660960763	0.0678723347	-0.0358150263	0.0242295912	0.0247758798	0.0165251294	0.0756689939	0.0398353886	0.0477831156	0.0349638056	0.0286196174	-0.0220403072	0.0130170689	0.0882079409	-0.1186457922	-0.0991401186	0.0613106446	-0.0307717846	0.0274774109	0.0387656839	-0.0104748414	0.0770774864	0.0464463528	0.040981613	-0.0378664365	-0.0736572122	-0.0307063797	0.1032904123	0.0040014436	-0.0203250256	0.0470631889	-0.06558655	0.0284165378	0.0905387715	-0.1524443187	0.0573716808	0.0178342215	-0.0526510697	-0.0925693238	-0.0587747773	-0.0285057026	-0.0145579433	0.1367149576	-0.0003417692	-0.0003246442	0.09607376	0.0092299172	0.0844570968	0.0696659554	-0.0138736813	-0.0879534337	-0.1020614103	-0.0465779707	0.0406650432	-0.0298986	-0.0026096	6.810012160000001e-06	0.00089392628196	-0.0427026	0.0935243999999999	0.0087468133953599	0.00182351204676	0.0877507	-0.0524323	0.00770018535049	0.00274914608329	-0.00058446	-0.0001133139999999	1.2840062596e-08	3.415934916e-07	0.000504803	0.0001655009999999	2.54826068809e-07	2.739058100099999e-08	-0.000198857	0.0	3.9544106449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
