global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
979.5652195819792	5.010196123594028	25.102065196876623	959548.0194146913	1472.8844747835406	21.862674382967956	477.9765311756832	2169388.676058386	944.7665541805704	1.2603569952472071	1.5884997554685685	892583.8418982287	951.6528092310302	952.4633121549464	1.110369	32.570538	0.2898099299999999	0.214503	-0.1136834504	0.096174591	-0.1241910214	0.0992518069	0.1087756562	-0.0435742752	0.0365167708	0.0087547901	-0.0673721624	-0.0647770577	-0.1727109237	0.0521908887	-0.0947520696	-0.0819468849	0.0251952197	0.0356127703	0.0094719913	-0.0690294974	-0.0567649676	-0.1758755037	0.0464544976	-0.0844248973	-0.0895674422	0.0313144792	-0.1133281627	-0.0878726315	0.005550749	-0.0557456788	0.0177763321	-0.0791375959	0.0340620929	0.0832967493	-0.0665656779	-0.0144571033	-0.0517215366	-0.0511948318	-0.0525297148	0.0918211798	-0.1088593424	0.1931435531	0.0160488703	-0.0451675178	-0.0700982249	0.1190899146	-0.0713860552	0.0598579209	0.0488150469	0.1002328078	0.0773688144	0.005705708	-0.0690865934	-0.1059895703	-0.0847644355	-0.01705174	0.0198727	0.0	0.0	0.00039492420529	-0.00284077	0.07616563	0.0058012031932969	8.0699741929e-06	0.127458	0.1998193999999999	0.0162455417639999	0.0399277926163599	-0.000146574	0.000276497	7.6450591009e-08	2.1483937476000004e-08	-0.000167674	0.0	2.8114570276000004e-08	0.0	0.000204334	-9.999999999886402e-10	4.1752383556e-08	9.999999999772805e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
980.9083719812032	1.3431523992239818	1.8040583675411384	962181.2342228146	1466.4566180639356	-6.427856719604961	41.31734200777065	2150495.0126635158	955.6809659557982	10.91441177522779	119.12438439923103	913326.1086902076	962.4753046878752	929.6230874093044	1.137444	33.364738	0.05803408	0.0324097	-0.097463501	-0.0409776837	-0.109017009	-0.0425250662	0.0360491871	0.0320186762	-0.1449508755	0.106456473	-0.0234192674	0.1237128459	0.0263268856	0.0687943801	-0.0402735617	0.0309848101	0.047065555	-0.1451251831	0.1062266767	-0.0196429183	0.1220726865	0.0301957095	0.0703683964	-0.0421305209	0.0279499509	0.0335830729	-0.1033646161	0.0027099532	0.0248314001	0.0457723787	0.0997656833	-0.071281654	-0.0203077767	-0.010474672	-0.0511127668	-0.0943507065	-0.0552884254	-0.0051186821	0.0424513971	0.1976382007	-0.1022113035	0.1055124492	-0.0044912758	-0.0046011569	-0.0745888303	0.0145938365	0.0384438276	-0.0370615881	-0.0451764757	-0.0671607134	0.0760475707	0.0019027109	-0.073332823	-0.1065324352	-0.0786654074	-0.005705708	0.0198614	-1.1299999999998813e-05	1.2768999999997312e-10	0.00039447520996	0.0242613	0.02710207	0.0007345221982848	0.00058861067769	0.137923	0.010465	0.019022753929	0.000109516225	8.35867e-05	0.0002301607	5.297394782449e-08	6.986736416890001e-09	-6.63275e-05	0.0001013465	4.39933725625e-09	1.0271113062250004e-08	0.000126727	-7.760699999999999e-05	1.6059732529e-08	6.0228464489999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.399978242654	-2.5083937385492163	6.292039147592914	957266.5174252258	1472.348464218183	5.891846154247332	34.71385110531908	2167810.000085642	953.9741301800436	-1.7068357757545982	2.9132883653958013	910066.6410527708	961.3234491722112	940.15974180031	1.107311	32.480835	0.41144991	0.26191	-0.0083472598	-0.113846093	-0.0411326267	-0.1418136882	0.0036767058	-0.0931840802	-0.0973858787	-0.118863357	-0.1264716307	-0.0515077932	0.0240175344	-0.0287430278	0.0523805107	-0.0937199719	0.0989317358	-0.0982150436	-0.1200764755	-0.1268500875	-0.0482853822	0.0217808657	-0.0253305611	0.0572763008	-0.0840281793	0.0973395782	-0.0335308236	0.1365273117	0.0722603493	-0.0291629099	-0.0071055318	0.0968477068	-0.0979188352	-0.0194657253	-0.0166771617	-0.0691310775	0.1472760681	0.0602822365	-0.0651639525	0.2063555888	-0.0365038126	0.0812464286	-0.0300020044	-0.0513284753	0.0590713066	0.0280129052	-0.0296316876	-0.0446596663	0.0608035125	0.0066299766	0.0747020974	-0.0019027109	-0.0773688144	-0.1065324352	-0.0719401838	0.005705708	0.0175879	-0.0022735	5.168802250000006e-06	0.00030933422641	0.257434	0.2331727	0.05436950802529	0.066272264356	0.0417473	-0.0961756999999999	0.00174283705729	0.0092497652704899	-0.00133402	-0.0014176067	2.00960875588489e-06	1.7796093604e-06	-0.000167674	-0.0001013465	2.8114570276000004e-08	1.0271113062250004e-08	0.000204334	7.760699999999999e-05	4.1752383556e-08	6.0228464489999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.4593367132866	-4.94064152936744	24.40993872171024	947623.0802342718	1456.1938038558046	-16.15466036237831	260.97305142379685	2120500.3943880377	945.014590732399	-8.959539447644602	80.27334711389973	893052.5766971236	952.1607847103792	968.3462739202012	1.220073	35.788494	0.378238775	0.231788	0.1086938404	-0.0156496692	0.0804532465	-0.0332517448	0.0139428225	-0.1068978268	0.0418292977	-0.1158895516	0.0564321449	0.033027053	-0.0233917242	-0.024798502	-0.0215991437	0.1037713349	0.0295235025	0.0420007645	-0.1169214371	0.0574110507	0.0312509911	-0.0211183568	-0.0232764913	-0.0293050344	0.1004668989	0.0065844247	0.0931836586	0.0477069986	0.0771483228	-0.0635350758	-0.0536347625	0.018479797	0.0546823861	0.0445897803	0.0166637699	-0.015266514	0.1070484464	0.1503706532	0.0727142057	0.0811246663	-0.0688210174	0.2349203533	0.0663365098	-0.0328225714	0.0063569504	-0.007671744	-0.053914111	-0.0526865602	-0.0393506949	-0.1459871367	0.073332823	-0.005705708	-0.0811829968	-0.1059895703	-0.0646422992	0.01705174	0.0333288	0.0157409	0.0002477759328099	0.0011108089094399	0.181625	-0.0758089999999999	0.0057470044809999	0.032987640625	-0.170168	-0.2119153	0.028957148224	0.04490809437409	-0.000162629	0.001171391	1.3721568748809998e-06	2.6448191641e-08	1.29496e-05	0.0001806236	1.6769214016e-10	3.262488487696e-08	6.08771e-05	-0.0001434569	3.70602130441e-09	2.0579882157610003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969.2338827531084	-4.225453960178129	17.854461169585033	939414.3194766664	1433.8724749751796	-22.32132888062506	498.2417229970264	2055990.274491447	939.6308906299475	-5.383700102451485	28.984226793136127	882906.2106260285	946.1012478475842	957.0206408990542	1.147884	33.670979	0.287136415	0.192639	0.0486821276	0.0337142013	0.098355261	0.0102297908	-0.068301949	0.1748511781	0.0852641211	0.0812991223	0.1755890916	-0.0716576292	0.0943210225	-0.0531375437	-0.0257027037	0.041047859	0.1062684058	0.0855091391	0.0811992634	0.1694879431	-0.0788073583	0.0891345324	-0.0531380618	-0.0347720747	0.0502661557	0.10951197	0.0560368955	-0.048015775	-0.0189761371	0.0338463919	0.0944854028	-0.0322724058	0.1131005921	0.0395128877	0.0276265601	-0.0781470179	2.66599e-05	-0.0076815829	3.7834e-05	-0.086517959	0.1710127331	-0.0883461501	-0.0967040983	-0.043582726	-0.0987027974	-0.2253120843	-0.0978292223	0.2065608676	0.240989392	0.0359374886	0.0719401838	-0.009501434	-0.0847644355	-0.1049066069	-0.0568298464	0.0282023693	0.0499918	0.016663	0.000277655569	0.00249918006724	-0.00323505	-0.18486005	0.0341732380860025	1.0465548502500002e-05	-0.127946	0.042222	0.016370178916	0.001782697284	0.000219098	0.000381727	1.45715502529e-07	4.8003933604000003e-08	0.000355593	0.0003426434	1.26446381649e-07	1.1740449956356002e-07	0.000204334	0.0001434569	4.1752383556e-08	2.0579882157610003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.9206854471364	6.686802694027961	44.71333026885959	952421.1842836086	1461.2573483361705	27.384873360990923	749.9312889975103	2135273.038066456	942.379941849623	2.749051219675493	7.557282608399318	888079.9548004989	948.8925888213994	943.9208489255338	1.259258	36.937908	0.25769817	0.218822	-0.0595029486	0.0717498147	-0.0410854846	0.0817567874	0.074521502	-0.0280381834	0.0545063331	0.0640639206	-0.0152386888	-0.0464626159	-0.0528450235	-0.0162625478	0.0150834046	-0.0605750509	-0.1426231133	0.0547836736	0.0638283659	-0.0153280568	-0.0442497868	-0.0528218328	-0.0087858262	0.021266467	-0.0643706672	-0.1329770613	-0.0732257557	-0.0784746101	0.0021804144	-0.0395475179	-0.0051678114	-0.0303372432	0.0037958405	-0.0413706697	-0.1608028223	0.0345954338	-0.0108727064	-0.1319956439	-0.0313872516	-0.2125848736	0.1486903769	-0.152407804	0.045097468	0.0953350708	0.0142220446	0.1570674412	0.044214282	-0.036534685	-0.0005201068	0.1173315339	0.0705246236	-0.0132850519	-0.0881028626	-0.1032890634	-0.0485650145	0.0390298165	0.0401382	-0.0098536	9.709343296000007e-05	0.00161107509924	0.00720127	0.01043632	0.0001089167751424	5.18582896129e-05	0.0898314	0.2177774	0.00806968042596	0.04742699595076	0.000150585	-6.8513e-05	4.694031169e-09	2.2675842225e-08	0.000419124	6.353099999999997e-05	1.75664927376e-07	4.036187960999997e-09	0.000464907	0.000260573	2.1613851864900006e-07	6.789828832900004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
980.6718175468874	4.751132099750976	22.57325622928412	961717.2137307156	1465.6531672572962	4.395818921125738	19.323223987327044	2148139.206691344	955.390324010574	13.01038216095094	169.27004397399045	912770.6712130297	961.9748292141562	937.1698908954156	1.187685	34.838467	0.1692303799999999	0.0987642	-0.0762290815	-0.039331027	-0.0881284266	-0.0172339337	0.0151449784	0.0128294013	-0.1210068209	0.0727492224	0.0921864713	-0.0002173108	-0.1104312941	0.0438192615	0.031168325	0.0686021246	-0.1996776037	-0.1200728601	0.0741154575	0.0953300142	-0.0005283675	-0.1081248435	0.0413779781	0.0327521783	0.0599064362	-0.1941591367	-0.0834358445	-0.0018453793	0.0012501508	0.0753071319	0.0344448824	0.0263725928	0.0402890461	0.1067265404	0.0242217074	0.1076408733	-0.1628133975	-0.0625050812	-0.0127357739	-0.0897600465	-0.0233358339	-0.1791183171	-0.0349506112	0.0502850103	0.0204298619	0.0425044439	0.0694225725	-0.0380262796	0.1020448796	-0.0895050576	0.0690865934	-0.01705174	-0.0911887072	-0.1011451826	-0.0399135934	0.0494100056	-0.0311	-0.0712382	0.00507488113924	0.0009672099999999	0.00528059	-0.00192068	3.6890116624000006e-06	2.78846307481e-05	0.101551	0.0117195999999999	0.010312605601	0.0001373490241599	-0.00114552	-0.0012961049999999	1.6798881710249995e-06	1.3122160703999998e-06	0.000490805	7.168099999999998e-05	2.40889548025e-07	5.138165760999997e-09	0.000145655	-0.000319252	2.1215379025e-08	1.0192183950400001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
979.5063981590184	-1.1654193878689512	1.3582023496208409	959432.7840344536	1469.214973393833	3.5618061365366884	12.68646295427041	2158592.6380446414	951.3841704014028	-4.006153609171179	16.04926674027526	905131.8396903656	957.9637453048437	943.1962977453406	0.893197	26.200216	0.19809811	0.121413	-0.0672328413	-0.0208807865	-0.1061285836	0.0291206677	-0.0205527972	-0.0431614537	-0.0654309723	0.0905157281	0.1500837803	-0.1012897553	-0.1084737844	0.011343682	0.0908480871	-0.017052249	0.0001174851	-0.0647675793	0.0904791624	0.1476858393	-0.103830513	-0.1079808653	0.0030264645	0.0902596337	-0.0161687573	0.0070405156	-0.0656394427	0.0398299927	-0.0181820964	-0.0206439553	0.0523170108	-0.0132872747	-0.1003933783	0.0672682607	0.1160596085	0.0385257544	-0.1002783267	-0.11191648	0.0213726312	-0.1397740828	-0.0562889779	-0.1220111941	0.0303483631	0.1289567895	0.0080141282	-0.0050338697	0.0876489701	-0.0867082085	0.0918390056	-0.007697553	0.0676265513	-0.0207966982	-0.0940131227	-0.0984858891	-0.0309444506	0.0592239858	-0.0420186	-0.0109186	0.00011921582596	0.00176556274596	0.117573	0.11229241	0.012609585343608	0.0138234103289999	0.0755937	-0.0259573	0.00571440747969	0.00067378142329	-0.00047697	0.00066855	4.4695910250000005e-07	2.275003809e-07	0.00025938	-0.000231425	6.727798439999999e-08	5.3557530625e-08	0.000224276	7.862100000000002e-05	5.029972417600001e-08	6.181261641000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.7817215873072	-5.724676571711257	32.77192185069975	948250.8412975398	1460.7806662192515	-8.434307174581363	71.13753751519465	2133880.154799961	948.3423047084318	-3.041865692970987	9.252946894073862	899353.1268997001	954.9723551088256	930.960069379528	1.005201	29.485628	0.35069535	0.198908	-0.0213469573	-0.0865284024	-0.0684292172	-0.050286472	-0.1250229006	0.0103374845	-0.0675361851	0.1261099108	-0.0619163351	0.1525009365	0.0390087669	-0.0424384206	0.0361160086	-0.0038371559	0.0875124643	-0.0680535953	0.1273432025	-0.0601715837	0.1508582663	0.0453859044	-0.0434371621	0.0317638028	0.0039038578	0.0686692856	0.0041359898	0.1237037763	-0.0264525322	-0.0597021044	0.1151814578	0.0375029749	-0.1395568588	-0.0278393624	0.109057845	0.0421513559	0.1237612697	-0.0688369785	0.0436820729	-0.131699908	0.0287055227	-0.1512042642	0.0643356458	0.144499774	0.0193220816	0.1396419637	0.0370836173	-0.0597170778	-0.0034161039	-0.0317113269	0.0661449626	-0.0245151542	-0.0965680115	-0.0953247341	-0.0217289825	0.0683592949	-0.0349817	0.0070369	4.951796161000008e-05	0.00122371933489	0.263861	0.146288	0.021400178944	0.069622627321	-0.0431932	-0.1187869	0.00186565252624	0.01411032761161	0.000230307	0.000707277	5.00240754729e-07	5.304131424899999e-08	0.00025938	0.0	6.727798439999999e-08	0.0	-0.000640118	-0.000864394	4.0975105392400006e-07	7.47176987236e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.8218205008534	0.0400989135462168	0.0016079228675869	948328.9380835964	1457.7794672309478	-3.001198988303713	9.007195367395232	2125120.975080146	948.476093390354	0.1337886819221694	0.0178994114104714	899606.8997330274	955.3589924629792	930.3937049671572	0.84685	24.840704	0.27991795	0.129264	-0.0049416779	-0.0894908777	-0.0161174409	-0.0894775532	-0.0649786239	-0.013409441	-0.0488598625	-0.012637918	-0.1131089049	0.0230673777	0.1981902045	-0.0708626489	0.138809074	-0.0735657223	0.0375586413	-0.0492877006	-0.0135861143	-0.113192561	0.0192115076	0.1997220452	-0.0639191724	0.1373967887	-0.0547433126	0.0431481522	-0.0029300813	0.1067853549	0.0128922953	-0.0045477518	0.0254708987	0.0911271123	-0.0502448564	-0.0463267172	-0.0389161918	-0.013805379	0.073460686	-0.056159833	0.0150789883	-0.1450954962	0.0492059449	-0.1643140451	-0.0181863789	0.0844918078	0.0017516574	0.0509851939	-0.0127968289	-0.0851386182	0.0414159526	0.07876943	0.0646422992	-0.0282023693	-0.0988460491	-0.091677826	-0.0123405466	0.0767112478	0.019754	0.0547357	0.00299599685449	0.000390220516	0.191703	-0.072158	0.005206776964	0.036750040209	-0.0005518	0.0426414	3.0448324e-07	0.00181828899396	-0.000955663	-0.00118597	1.4065248409e-06	9.13291769569e-07	0.00025938	0.0	6.727798439999999e-08	0.0	0.000381569	0.0010216869999999	1.45594901761e-07	1.0438443259689998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.2588063820932	0.4369858812398206	0.1909566604029426	949180.221813061	1458.4792392085617	0.6997719776138638	0.4896808206536179	2127161.691202385	948.9811802400988	0.5050868497447709	0.2551127257850968	900565.2804498908	956.3054610185676	936.107881132552	1.02405	30.038536	0.4235182	0.288795	0.0478999396	-0.1077784213	0.048193583	-0.1041065065	-0.0032738474	0.00718742	-0.01750025	-0.0958541326	-0.0043701105	-0.0559984397	0.1262798841	0.0059275564	-0.0775752075	0.1155408134	-0.1010822614	-0.0177710247	-0.0993937641	-0.0066322376	-0.0619018567	0.1267064801	0.0119650635	-0.0778664074	0.1023516921	-0.1110547606	0.0550229332	-0.0104410423	0.0248776607	0.1863853397	0.0961616786	0.0946228421	0.0862087312	-0.1000972528	-0.0339851747	0.0264317688	-0.0832530305	-0.0256461825	-0.0302974627	-0.1583794912	0.0655883402	-0.021993955	-0.1069866127	0.0660134682	0.0252763446	-0.0169163372	-0.0773468966	-0.0641169649	0.015991131	-0.0645338568	0.06311904	-0.0318536448	-0.1008407046	-0.0875637488	-0.0028538769	0.084184136	0.0196146	-0.0001394	1.943236000000037e-08	0.0003847325331599	-0.0793616	-0.2710646	0.07347601737316	0.00629826355456	-0.0940689	-0.0935170999999999	0.0088489579472099	0.0087454479924099	-0.00086166	9.400300000000006e-05	8.836564009000011e-09	7.424579556e-07	0.00025938	0.0	6.727798439999999e-08	0.0	-0.00070037	-0.001081939	4.905181369e-07	1.170591999721e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.3828624692212	-1.8759439128720032	3.519165564241522	945528.4312238364	1453.783445630029	-4.69579357853263	22.050477332188283	2113486.30678792	948.8533959808708	-0.1277842592279512	0.0163288169064362	900322.7670644312	956.0620296868244	941.327868541606	0.699635	20.522448	0.1431845	0.0777222999999999	0.0191645991	-0.0940582171	0.0397796921	-0.0859861927	-0.0147682863	0.073982958	-0.0353774608	-0.077914892	-0.026322354	-0.0016450999	0.1330640206	-0.0414313172	0.0044341983	-0.0546511031	-0.027011314	-0.0360433409	-0.0813539031	-0.0302322765	-0.0085593959	0.1385854044	-0.0414378898	0.0096838388	-0.0569414846	-0.0181524253	0.0230764223	0.0049061479	0.0046018729	0.143546867	0.0637867588	0.0807525726	0.0586307302	-0.0850903092	-0.0668425288	0.0180426443	-0.0632279874	-0.0260378917	-0.0014923923	-0.1727761322	0.0319671985	-0.0499051759	-0.1338438558	-0.001073881	-0.0322016575	-0.0215075269	-0.0324460964	-0.0402794805	0.0297800515	-0.0382437634	0.0615756703	-0.0354643276	-0.1025462595	-0.0830034668	0.0066555103	0.0906923248	0.0196823	6.77000000000004e-05	4.583290000000054e-09	0.00038739293329	-0.0408864	0.0384752	0.00148034101504	0.00167169770496	-0.0465455	0.0475234	0.00216648357025	0.00225847354756	-0.000694731	0.000166929	2.786529104100001e-08	4.82651162361e-07	0.00025938	0.0	6.727798439999999e-08	0.0	0.000275065	0.000975435	7.566075422500002e-08	9.51473439225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
973.4797881829722	1.096925713751034	1.2032460214882152	947662.8980007644	1458.1947009903138	4.411255360284713	19.45917385364061	2126331.785996231	949.7939846071524	0.940588626281624	0.8847069638903523	902108.6131959317	957.2241881339024	943.084995318313	0.805589	23.630417	0.28053605	0.168726	0.0650567248	-0.0907973487	0.0392282591	-0.0953130041	-0.0362092475	-0.0287499673	-0.0332294826	-0.1036696069	0.0695357008	-0.0674116878	0.0493738202	-0.0516657811	-0.0846140361	0.05689961	-0.068235787	-0.0335053545	-0.1068622956	0.0647834004	-0.0743713952	0.0521390886	-0.0487173463	-0.086181116	0.0456546861	-0.0933113293	0.0714856897	0.0674291624	0.0173801526	0.0493686996	0.0438200411	0.0505308529	0.0808707761	-0.0128959589	-0.0286471208	0.0578423438	0.0509791078	0.0443840215	0.0764355867	-0.1732795132	0.0254829412	0.0058776265	-0.0168568954	0.0668272277	0.002640557	-0.0200448069	0.0388699018	0.0211064351	-0.0236060728	-0.0726530206	0.0600126818	-0.0390298165	-0.1039578241	-0.0780202182	0.016111918	0.0961612344	0.0195201	-0.0001622	2.63088400000004e-08	0.0003810343040099	0.101688	0.1425744	0.02032745953536	0.010340449344	-0.116211	-0.0696654999999999	0.0135049965209999	0.0048532818902499	-0.000160639	0.000534092	2.85254264464e-07	2.5804888321e-08	0.00025938	0.0	6.727798439999999e-08	0.0	-0.000553522	-0.000828587	3.06386604484e-07	6.86556416569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
972.1474571914532	-1.3323309915190291	1.7751058709620795	945070.6785238084	1451.1485807213105	-7.046120269003268	49.64781084525868	2105832.2033294737	944.8667551161068	-4.927229491045637	24.277590457429845	892773.1849236409	951.7661848720636	955.4301413051594	0.839128	24.614223	0.11177715	0.0614106	0.0891659784	-0.0331180316	0.0862228057	-0.0345031486	0.0064240398	-0.0225011958	0.0379827109	-0.0914502249	0.0843476813	0.0524228434	-0.0204163057	-0.0071968665	-0.0060991272	0.0591870255	0.0503315408	0.0381990445	-0.090372161	0.0855803379	0.0507050881	-0.0191146369	-0.0116271288	-0.0100844943	0.0603612615	0.0441689968	0.0817819683	0.0151574918	0.0383129932	0.0391924848	-0.0418554186	-0.0179410142	0.105695227	0.0183132089	-0.0058303664	0.0269677831	0.0233468175	0.0161299513	0.1188289627	-0.1520896506	0.0200382596	0.0067492105	0.0667888292	0.0032946463	-0.0163754715	0.0581118152	0.0534141537	0.0639780706	-0.0125823505	-0.0685362999	0.0584305724	-0.0425455678	-0.1050713516	-0.0726393964	0.0254400711	0.1005281942	0.0367747	0.0172546	0.00029772122116	0.00135237856009	0.0720383	-0.0296497	0.00087910471009	0.00518951666689	-0.107581	0.0086299999999999	0.0115736715609999	7.447689999999998e-05	-0.000344094	-0.0001834549999999	3.365573702499999e-08	1.1840068083599999e-07	0.00025938	0.0	6.727798439999999e-08	0.0	0.00038788	0.000941402	1.504508944e-07	8.862377256040001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.208277842436	2.060820650982805	4.246981755517193	949081.768616725	1452.6378390519185	1.4892583306079814	2.2178903752852714	2110156.6914454275	944.0292936400892	-0.8374614760175518	0.7013417238134966	891191.3072506058	950.5871351683352	967.7171067427512	0.767964	22.526752	0.1728617	0.09564	0.0899574488	0.0451283127	0.0708718642	0.0264768837	0.011299628	-0.0498585335	0.0549615645	-0.0235191355	0.0410833423	0.0609251785	0.028201965	0.0835810452	0.0116924828	0.0218795467	0.0806093827	0.0561516394	-0.0224018157	0.0471401606	0.0615147191	0.025040892	0.0840177098	0.0051356984	0.0286230467	0.0826752906	0.0897387981	-0.0626466858	0.0266463103	0.0354782302	-0.0425825999	-0.0655939801	0.0635634638	0.0155616444	0.0587056652	0.0264268773	-0.0325886728	0.013576941	0.1211185754	-0.0259292943	0.0184325807	-0.0683077736	0.0437870109	0.0015188064	0.0532117555	0.0667839201	0.0395341808	-0.0291460508	-0.095859418	-0.0181734512	0.0568298464	-0.0460071013	-0.1058836497	-0.0668884209	0.034565715	0.1037431616	0.0259865	-0.0107882	0.00011638525924	0.00067529818225	-0.0116527	-0.083691	0.007004183481	0.00013578541729	-0.127893	-0.020312	0.016356619449	0.000412577344	-0.000113868	0.000230226	5.3004011076e-08	1.2965921424e-08	0.000314824	5.5444000000000034e-05	9.9114150976e-08	3.074037136000004e-09	-0.00048786	-0.00087574	2.3800737960000002e-07	7.669205476000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
975.4110280524012	1.2027502099651883	1.446608067571305	951426.6736462422	1455.6333728744569	2.995533822538391	8.973222881971466	2118868.5162258674	944.2060188656196	0.1767252255303901	0.0312318053387672	891525.0060620628	951.00620630427	970.9296261053058	0.957525	28.087162	0.18787845	0.102088	-0.0047364862	0.130198513	0.020214903	0.0931988063	0.010748642	0.0013984963	0.0237620208	0.0330606046	-0.0757506046	0.0208629125	-0.0034348274	0.0373468382	-0.1312562663	-0.0298426989	-0.0351380287	0.0238379649	0.0319674276	-0.0741008782	0.0242244345	-0.0037732396	0.0446457936	-0.1298766909	-0.0395658303	-0.0415797564	0.0134040244	-0.0868215829	-0.0420842217	-0.0808348876	-0.0433201949	-0.0683968766	0.0165841628	0.0608471256	-0.0014808814	-0.0242389025	0.0338392196	-0.1065399123	-0.0674048365	-0.0135131118	-0.0211043323	-0.075315057	-0.0830846544	-0.1056405858	0.0375856504	0.0077511391	0.0914610476	-0.0529399161	-0.0130608134	0.0626575772	0.0552110137	-0.0494100056	-0.1063923895	-0.0607965974	0.0434162077	0.105769295	0.0337489	0.0077623999999999	6.025485375999999e-05	0.00113898825121	0.0300506	0.0417033	0.0017391652308899	0.00090303856036	-0.0521569	0.0757361	0.00272034221761	0.00573595684321	-0.000197174	-8.330599999999999e-05	6.939889635999999e-09	3.8877586276e-08	0.00025938	-5.5444000000000034e-05	6.727798439999999e-08	3.074037136000004e-09	0.000626923	0.001114783	3.930324479290001e-07	1.242741137089e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
